country_name,region_name,harvest_period,growing_season_year,date_on,climate_risk_cnt_locations_heat_stress_risk_low,climate_risk_cnt_locations_heat_stress_risk_medium,climate_risk_cnt_locations_heat_stress_risk_high,climate_risk_cnt_locations_unseasonably_cold_risk_low,climate_risk_cnt_locations_unseasonably_cold_risk_medium,climate_risk_cnt_locations_unseasonably_cold_risk_high,climate_risk_cnt_locations_excess_precip_risk_low,climate_risk_cnt_locations_excess_precip_risk_medium,climate_risk_cnt_locations_excess_precip_risk_high,climate_risk_cnt_locations_drought_risk_low,climate_risk_cnt_locations_drought_risk_medium,climate_risk_cnt_locations_drought_risk_high,futures_close_ZC_1,futures_close_ZC_2,futures_close_ZW_1,futures_close_ZS_1,futures_zc1_ret_pct,futures_zc1_ret_log,futures_zc_term_spread,futures_zc_term_ratio,futures_zc1_ma_20,futures_zc1_ma_60,futures_zc1_ma_120,futures_zc1_vol_20,futures_zc1_vol_60,futures_zw_zc_spread,futures_zc_zw_ratio,futures_zs_zc_spread,futures_zc_zs_ratio,date_on_year,date_on_month,date_on_year_month,hemisphere,koppen,categorical_harvest_period
United States,Nebraska,Planting,2018,2018-04-30,29,0,0,29,0,0,29,0,0,13,15,1,392.5,400.75,512.5,1037.75,0.0077021822849807,0.0076726719116599,8.25,1.0210191082802549,385.4,377.71666666666664,362.4583333333333,0.0098132408165991,0.009395727278956,120.0,0.7658536585365854,645.25,0.3782221151529752,2018,4,2018_04,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-01,29,0,0,29,0,0,29,0,0,11,18,0,396.75,405.75,529.75,1042.5,0.0108280254777071,0.0107698221840557,9.0,1.0226843100189036,385.8125,378.3041666666667,362.8645833333333,0.0100595604052582,0.0094695929426446,133.0,0.7489381783860312,645.75,0.3805755395683453,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-02,29,0,0,29,0,0,28,1,0,12,15,2,396.0,405.0,525.75,1032.75,-0.0018903591682419,-0.0018921481520379,9.0,1.0227272727272727,386.5625,378.925,363.26666666666665,0.0088856494537975,0.0094039589424071,129.75,0.7532097004279601,636.75,0.3834422657952069,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-03,29,0,0,29,0,0,28,1,0,21,6,2,399.5,408.0,540.5,1043.25,0.0088383838383838,0.0087995539518486,8.5,1.0212765957446808,387.0625,379.525,363.69375,0.0076932539855041,0.0093292011488914,141.0,0.7391304347826086,643.75,0.3829379343398035,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-04,29,0,0,29,0,0,28,1,0,21,6,2,398.75,406.25,527.5,1027.25,-0.0018773466833541,-0.0018791111072751,7.5,1.0188087774294672,387.575,380.0833333333333,364.17083333333335,0.0076765429422307,0.0093303369907325,128.75,0.7559241706161137,628.5,0.3881723046970066,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-05,29,0,0,29,0,0,28,1,0,22,5,2,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-06,29,0,0,29,0,0,28,1,0,21,6,2,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-07,29,0,0,29,0,0,27,2,0,21,8,0,393.25,400.75,514.0,1002.25,-0.0137931034482758,-0.0138891121606672,7.5,1.0190718372536554,387.7,380.5416666666667,364.5854166666667,0.0083012938386887,0.0095371468124449,120.75,0.7650778210116731,609.0,0.3923671738588176,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-08,29,0,0,29,0,0,29,0,0,17,12,0,395.5,403.25,517.75,1011.25,0.0057215511760966,0.005705245269322,7.75,1.019595448798989,388.0125,381.1,365.02916666666664,0.0083225239057505,0.0094328920298612,122.25,0.7638821825205215,615.75,0.3911001236093943,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-09,29,0,0,29,0,0,29,0,0,19,10,0,394.75,402.75,514.5,1007.25,-0.0018963337547408,-0.0018981340719577,8.0,1.020265991133629,388.4,381.5625,365.50625,0.0082046454834988,0.0093030335933045,119.75,0.7672497570456754,612.5,0.3919086621990568,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-10,29,0,0,29,0,0,29,0,0,11,18,0,394.75,402.0,507.75,1013.25,0.0,0.0,7.25,1.0183660544648512,388.7,382.02916666666664,365.9770833333333,0.0081653873500325,0.0093010425023145,113.0,0.7774495322501231,618.5,0.389587959536146,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-11,29,0,0,29,0,0,29,0,0,23,6,0,389.75,396.5,489.5,994.75,-0.012666244458518,-0.0127471451978653,6.75,1.0173187940987811,388.875,382.40416666666664,366.42083333333335,0.0085651691991566,0.0094733903693447,99.75,0.7962206332992849,605.0,0.3918069866800703,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-12,29,0,0,29,0,0,29,0,0,25,4,0,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-13,29,0,0,29,0,0,29,0,0,24,5,0,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-14,29,0,0,29,0,0,29,0,0,28,1,0,396.5,404.75,491.25,1017.75,0.0173187940987813,0.0171705331370164,8.25,1.0208070617906684,389.575,382.8833333333333,366.8666666666667,0.0089934608753804,0.0097038876890072,94.75,0.8071246819338422,621.25,0.3895848685826578,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-15,29,0,0,29,0,0,29,0,0,29,0,0,402.25,410.5,493.5,1018.75,0.0145018915510719,0.0143977447975904,8.25,1.0205096333126165,390.675,383.4625,367.34375,0.0092246320878828,0.009848210875545,91.25,0.815096251266464,616.5,0.3948466257668712,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-16,29,0,0,29,0,0,28,1,0,29,0,0,399.25,407.5,494.25,999.75,-0.0074580484773151,-0.0074859987773709,8.25,1.0206637445209767,391.4875,384.025,367.79583333333335,0.0094402293580385,0.0098758844900371,95.0,0.8077895801719778,600.5,0.3993498374593648,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-17,29,0,0,29,0,0,29,0,0,29,0,0,395.25,403.5,497.5,995.0,-0.0100187852222918,-0.01006931100554,8.25,1.0208728652751422,392.15,384.51666666666665,368.2125,0.0097750926785,0.0099872843741699,102.25,0.7944723618090452,599.75,0.3972361809045226,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-18,29,0,0,29,0,0,27,2,0,27,2,0,402.5,411.0,518.25,998.5,0.0183428209993674,0.0181766207690365,8.5,1.0211180124223602,393.45,385.1125,368.71458333333334,0.0096691382226863,0.0102246143182493,115.75,0.7766521948866377,596.0,0.4031046569854782,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-19,29,0,0,29,0,0,17,9,3,28,1,0,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-20,29,0,0,29,0,0,18,7,4,29,0,0,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-21,29,0,0,29,0,0,23,5,1,19,10,0,402.75,411.25,507.25,1025.25,0.0006211180124222,0.0006209251984659,8.5,1.021104903786468,394.6625,385.72083333333336,369.24791666666664,0.0096769200757866,0.0102180652978072,104.5,0.7939871858058156,622.5,0.3928310168251646,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-22,29,0,0,29,0,0,20,8,1,18,11,0,404.75,413.5,521.5,1030.5,0.004965859714463,0.0049535705006604,8.75,1.0216182828906732,395.8375,386.325,369.81875,0.0096390861151407,0.0102103889345766,116.75,0.7761265580057526,625.75,0.3927704997573993,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-23,29,0,0,29,0,0,24,5,0,14,14,1,408.5,417.25,531.0,1039.25,0.0092649783817171,0.009222321742313,8.75,1.021419828641371,396.9375,386.9583333333333,370.3979166666667,0.0094253650478355,0.0102466240802283,122.5,0.7693032015065914,630.75,0.3930719268703392,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-24,29,0,0,29,0,0,23,5,1,14,15,0,404.25,413.0,530.25,1035.75,-0.0104039167686658,-0.0104584158428417,8.75,1.0216450216450217,397.85,387.45416666666665,370.91875,0.0098451227260694,0.0102923605920599,126.0,0.7623762376237624,631.5,0.390296886314265,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-25,29,0,0,29,0,0,26,3,0,12,15,2,406.0,415.0,543.0,1041.5,0.0043290043290042,0.0043196611445166,9.0,1.022167487684729,398.675,387.90833333333336,371.4291666666667,0.0097315367700984,0.0102161258655847,137.0,0.7476979742173112,635.5,0.3898223715794527,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-26,28,0,1,29,0,0,29,0,0,0,12,17,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-27,25,0,4,29,0,0,29,0,0,2,7,20,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-28,29,0,0,29,0,0,29,0,0,2,7,20,,,,,,,,,,,,,,,,,,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-29,29,0,0,29,0,0,26,3,0,5,6,18,400.0,409.0,536.5,1030.5,-0.0147783251231526,-0.0148886124937508,9.0,1.0225,399.05,388.2875,371.93333333333334,0.0103327426043434,0.0104026722442967,136.5,0.7455731593662628,630.5,0.3881610868510431,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-30,29,0,0,29,0,0,23,6,0,7,14,8,393.5,402.5,522.0,1023.0,-0.0162499999999999,-0.0163834792505239,9.0,1.02287166454892,398.8875,388.5416666666667,372.38125,0.0107427375236093,0.0106362926553324,128.5,0.7538314176245211,629.5,0.3846529814271749,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Planting,2018,2018-05-31,29,0,0,29,0,0,25,4,0,7,16,6,394.0,403.25,526.25,1018.5,0.0012706480304955,0.0012698414404761,9.25,1.023477157360406,398.7875,388.77916666666664,372.8375,0.0107422345417355,0.0106280170638627,132.25,0.7486935866983373,624.5,0.3868433971526755,2018,5,2018_05,N_2,Dfa,1
United States,Nebraska,Mid-season,2018,2018-06-01,29,0,0,29,0,0,23,6,0,13,15,1,391.5,400.5,523.25,1021.25,-0.0063451776649746,-0.0063653938670764,9.0,1.0229885057471264,398.3875,388.98333333333335,373.27708333333334,0.010605634746705,0.0106637105653011,131.75,0.7482083134257047,629.75,0.3833537331701346,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-02,29,0,0,29,0,0,22,6,1,29,0,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-03,29,0,0,29,0,0,22,7,0,29,0,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-04,29,0,0,29,0,0,21,8,0,27,2,0,380.75,389.75,505.25,1001.75,-0.0274584929757343,-0.0278425236555861,9.0,1.0236375574523966,397.4875,388.9,373.6166666666667,0.0121522046163155,0.0110380492014359,124.5,0.7535873330034636,621.0,0.3800848515098577,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-05,29,0,0,29,0,0,27,2,0,24,5,0,383.75,393.0,510.0,1001.25,0.0078791858174656,0.0078483071261352,9.25,1.0241042345276874,397.0125,388.9125,374.0104166666667,0.0120331491518141,0.0110474414019413,126.25,0.7524509803921569,617.5,0.383270911360799,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-06,29,0,0,29,0,0,27,2,0,22,7,0,378.25,387.75,519.75,994.25,-0.0143322475570032,-0.0144359462329415,9.5,1.0251156642432253,396.15,388.8125,374.3645833333333,0.0122634744796997,0.0111944042026836,141.5,0.7277537277537277,616.0,0.3804375157153633,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-07,29,0,0,29,0,0,25,4,0,27,2,0,376.25,385.25,526.75,974.25,-0.0052875082617316,-0.0053015366053799,9.0,1.023920265780731,395.225,388.65833333333336,374.69375,0.0122831281719374,0.011204036579651,150.5,0.7142857142857143,598.0,0.3861945085963562,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-08,29,0,0,29,0,0,29,0,0,17,12,0,377.75,386.5,520.0,969.25,0.003986710963455,0.0039787850897639,8.75,1.0231634679020516,394.375,388.475,374.9375,0.0123549876258635,0.0111596544196984,142.25,0.7264423076923077,591.5,0.3897343306680423,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-09,29,0,0,29,0,0,28,1,0,15,13,1,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-10,29,0,0,29,0,0,29,0,0,13,16,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-11,29,0,0,29,0,0,29,0,0,10,19,0,367.25,376.25,514.5,953.75,-0.027796161482462,-0.0281897860988626,9.0,1.0245064669843431,393.25,388.15,375.1020833333333,0.0134490986017982,0.0116927045501209,147.25,0.7137998056365403,586.5,0.3850589777195282,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-12,29,0,0,29,0,0,29,0,0,13,16,0,377.5,386.75,534.5,954.0,0.0279101429543906,0.027527753635093,9.25,1.0245033112582782,392.3,388.0625,375.35625,0.014457141864479,0.0121953468330768,157.0,0.706267539756782,576.5,0.3957023060796645,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-13,29,0,0,29,0,0,29,0,0,11,18,0,376.0,385.5,516.5,936.0,-0.0039735099337748,-0.0039814252991847,9.5,1.0252659574468086,390.9875,388.07916666666665,375.59375,0.0139031396641812,0.0119187674638512,140.5,0.7279767666989352,560.0,0.4017094017094017,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-14,26,0,3,29,0,0,29,0,0,2,25,2,363.0,372.75,501.5,927.25,-0.0345744680851063,-0.0351863091250441,9.75,1.0268595041322317,389.175,387.8875,375.7083333333333,0.0155562754041223,0.0127320133224822,138.5,0.7238285144566301,564.25,0.3914801833378269,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-15,26,0,3,29,0,0,29,0,0,4,24,1,361.25,370.75,499.5,905.5,-0.0048209366391184,-0.0048325948382084,9.5,1.0262975778546712,387.475,387.65833333333336,375.7916666666667,0.0155048854231627,0.0127422664282861,138.25,0.7232232232232232,544.25,0.3989508558807288,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-16,29,0,0,29,0,0,29,0,0,3,22,4,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-17,29,0,0,29,0,0,29,0,0,10,19,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-18,29,0,0,29,0,0,28,1,0,19,10,0,356.0,365.5,490.0,908.5,-0.0145328719723183,-0.0146395085746116,9.5,1.026685393258427,385.15,387.325,375.825,0.0146912681796191,0.0128617515540254,134.0,0.726530612244898,552.5,0.3918547055586131,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-19,29,0,0,29,0,0,24,5,0,24,5,0,353.75,363.25,477.75,889.0,-0.006320224719101,-0.006340281894583,9.5,1.0268551236749115,382.7,386.93333333333334,375.8333333333333,0.0146079679343215,0.0128692261153662,124.0,0.7404500261643119,535.25,0.3979190101237345,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-20,29,0,0,29,0,0,16,11,2,27,2,0,354.25,363.75,488.25,889.5,0.0014134275618373,0.0014124296133424,9.5,1.0268172194777698,380.175,386.6041666666667,375.8375,0.0144840347561636,0.0128335904297391,134.0,0.7255504352278546,535.25,0.3982574480044969,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-21,29,0,0,29,0,0,12,11,6,28,1,0,357.0,366.5,495.25,880.5,0.0077628793225124,0.0077329032088488,9.5,1.026610644257703,377.6,386.3208333333333,375.87916666666666,0.0144014203029644,0.0128810692315162,138.25,0.7208480565371025,523.5,0.4054514480408858,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-22,29,0,0,29,0,0,10,17,2,28,1,0,357.25,366.5,491.25,894.5,0.0007002801120448,0.0007000350303378,9.25,1.0258922323303008,375.25,386.05,375.93333333333334,0.0144616257285543,0.0128820293050386,134.0,0.7272264631043257,537.25,0.3993851313583007,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-23,29,0,0,29,0,0,11,16,2,29,0,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-24,29,0,0,29,0,0,11,17,1,28,1,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-25,29,0,0,29,0,0,8,7,14,29,0,0,350.5,359.5,476.75,874.5,-0.0188943317004898,-0.0190751103353319,9.0,1.0256776034236803,372.475,385.4291666666667,375.91041666666666,0.0145157179231214,0.0120470427545852,126.25,0.735186156266387,524.0,0.400800457404231,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-26,29,0,0,29,0,0,12,7,10,29,0,0,352.5,361.25,469.5,867.25,0.0057061340941511,0.0056899157776788,8.75,1.024822695035461,370.1,384.85,375.90625,0.0146762881228178,0.0120839960103516,117.0,0.7507987220447284,514.75,0.4064571922744306,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-27,29,0,0,29,0,0,17,11,1,29,0,0,352.5,361.75,479.5,867.5,0.0,0.0,9.25,1.026241134751773,368.05,384.25,375.91875,0.01453967159494,0.0120697961174907,127.0,0.735140771637122,515.0,0.4063400576368876,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-28,27,0,2,29,0,0,19,9,1,29,0,0,345.0,354.25,479.5,861.25,-0.0212765957446808,-0.0215062052209633,9.25,1.0268115942028986,365.6,383.65,375.8666666666667,0.014866866198258,0.0121215326572784,134.5,0.7194994786235662,516.25,0.4005805515239477,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-29,29,0,0,29,0,0,18,10,1,29,0,0,350.25,359.5,497.5,858.5,0.0152173913043478,0.0151027681857565,9.25,1.0264097073518914,363.5375,382.99583333333334,375.89166666666665,0.0156413278160929,0.0119174792282801,147.25,0.7040201005025125,508.25,0.4079790331974374,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-06-30,29,0,0,29,0,0,9,19,1,29,0,0,,,,,,,,,,,,,,,,,,2018,6,2018_06,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-01,29,0,0,29,0,0,8,18,3,29,0,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-02,29,0,0,29,0,0,13,14,2,29,0,0,337.5,347.0,480.25,848.5,-0.0364025695931478,-0.0370816749045319,9.5,1.0281481481481485,361.375,382.1458333333333,375.79583333333335,0.0164129854768614,0.0127319732836422,142.75,0.7027589796980739,511.0,0.3977607542722451,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-03,29,0,0,29,0,0,15,13,1,29,0,0,342.75,352.0,491.5,844.0,0.0155555555555555,0.0154358081298386,9.25,1.026987600291758,359.325,381.34583333333336,375.74375,0.0168360270743169,0.0128979779134886,148.75,0.6973550356052899,501.25,0.4061018957345971,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-04,29,0,0,29,0,0,10,18,1,29,0,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-05,29,0,0,29,0,0,7,20,2,29,0,0,343.5,352.25,504.0,835.5,0.0021881838074397,0.0021857932199802,8.75,1.0254730713245996,357.5875,380.5833333333333,375.7,0.0167849710241662,0.0129076701267352,160.5,0.6815476190476191,492.0,0.4111310592459605,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-06,29,0,0,29,0,0,8,19,2,28,1,0,351.75,360.25,512.75,874.0,0.0240174672489081,0.0237335843320947,8.5,1.0241648898365316,356.3625,379.99583333333334,375.74583333333334,0.017965951595666,0.0133261855464731,161.0,0.6860068259385665,522.25,0.4024599542334096,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-07,29,0,0,29,0,0,15,14,0,26,3,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-08,29,0,0,29,0,0,25,4,0,25,4,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-09,29,0,0,29,0,0,24,5,0,25,4,0,345.75,354.0,507.75,851.75,-0.0170575692963752,-0.0172047254496305,8.25,1.0238611713665944,354.7625,379.27916666666664,375.725,0.018137910732487,0.0134514466831509,162.0,0.6809453471196455,506.0,0.4059289697681244,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-10,29,0,0,29,0,0,27,2,0,25,4,0,339.75,347.75,489.5,852.25,-0.017353579175705,-0.0175059175136143,8.0,1.0235467255334805,353.3875,378.50416666666666,375.6145833333333,0.0175659773497067,0.0135875457742471,149.75,0.6940755873340143,512.5,0.3986506306834849,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-11,29,0,0,29,0,0,27,2,0,21,8,0,331.25,340.0,469.75,829.75,-0.025018395879323,-0.0253366757308217,8.75,1.0264150943396226,351.075,377.65,375.4458333333333,0.0165020217576362,0.01387463209223,138.5,0.7051623203831825,498.5,0.3992166315155167,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-12,29,0,0,29,0,0,27,2,0,18,11,0,336.5,345.75,482.5,830.0,0.0158490566037736,0.0157247717843507,9.25,1.027488855869242,349.1,376.92083333333335,375.3125,0.0172334392085846,0.0140618990101261,146.0,0.6974093264248704,493.5,0.405421686746988,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-13,29,0,0,29,0,0,20,9,0,28,1,0,341.25,354.75,497.0,818.75,0.014115898959881,0.014017197414387,13.5,1.0395604395604396,348.0125,376.225,375.22291666666666,0.0163082912096881,0.014165679213853,155.75,0.6866197183098591,477.5,0.416793893129771,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-14,29,0,0,29,0,0,22,7,0,25,4,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-15,29,0,0,29,0,0,21,8,0,21,8,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-16,29,0,0,29,0,0,21,7,1,25,4,0,341.75,355.25,488.5,829.5,0.0014652014652014,0.0014641291048897,13.5,1.039502560351134,347.0375,375.5541666666667,375.14375,0.0163310480856396,0.0141716073684126,146.75,0.6995905834186285,487.75,0.4119951778179626,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-17,29,0,0,29,0,0,13,16,0,28,1,0,346.25,359.75,497.75,839.5,0.0131675201170446,0.0130815818974889,13.5,1.0389891696750904,346.55,375.05,375.05833333333334,0.0164438603463915,0.0142015690383144,151.5,0.6956303365143144,493.25,0.412447885646218,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-18,29,0,0,29,0,0,12,17,0,28,1,0,347.25,361.0,494.5,842.25,0.0028880866425993,0.002883924132905,13.75,1.0395968322534197,346.225,374.52916666666664,374.9916666666667,0.016423568616768,0.0141858934018593,147.25,0.7022244691607684,495.0,0.4122885129118432,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-19,29,0,0,29,0,0,13,16,0,29,0,0,351.25,365.0,504.25,846.0,0.011519078473722,0.0114532390135018,13.75,1.0391459074733096,346.075,374.02916666666664,374.9479166666667,0.0166490844275366,0.0142401301346963,153.0,0.6965790778383738,494.75,0.4151891252955083,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-20,29,0,0,29,0,0,25,4,0,27,2,0,355.25,369.0,516.0,849.75,0.0113879003558718,0.0113235463292546,13.75,1.0387051372273046,345.9875,373.5083333333333,374.91875,0.0167607529072414,0.0142007599971153,160.75,0.688468992248062,494.5,0.4180641365107384,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-21,29,0,0,29,0,0,23,6,0,26,3,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-22,29,0,0,29,0,0,24,5,0,27,2,0,,,,,,,,,,,,,,,,,,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-23,29,0,0,29,0,0,17,12,0,29,0,0,357.25,371.25,513.75,847.75,0.0056298381421533,0.0056140498327668,14.0,1.039188243526942,345.9875,373.02916666666664,374.8833333333333,0.0168094906595781,0.014228950584088,156.5,0.6953771289537712,490.5,0.4214096136832793,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-24,29,0,0,29,0,0,21,8,0,29,0,0,352.0,366.0,510.25,858.0,-0.0146955913226032,-0.0148046412118798,14.0,1.0397727272727273,346.0625,372.40416666666664,374.8041666666667,0.0165840256968871,0.0142692862587313,158.25,0.6898579127878491,506.0,0.4102564102564102,2018,7,2018_07,N_2,Dfa,2
United States,Nebraska,Mid-season,2018,2018-07-25,29,0,0,29,0,0,28,1,0,26,3,0,359.25,373.25,542.75,860.75,0.0205965909090908,0.0203873493610373,14.0,1.0389700765483647,346.4,371.85,374.78333333333336,0.0171615584246711,0.0145066569386098,183.5,0.661906955320129,501.5,0.4173685739180947,2018,7,2018_07,N_2,Dfa,2
